cluster_label	level	category	eligible	n	n_eff	n_hit	rho_bar	vif	auc_abs	auc_signed	perm_p	vif_z	vif_p	pooled_rg	pooled_rg_ci_lo	pooled_rg_ci_hi	coherence	mean_abs_rg	mean_signed_rg	odds_ratio	fisher_p	q	rank	z_threshold
C0	native	XI Diseases of the digestive system (K11_)	True	43	23.19	7	0.256	6.68	0.5577	0.5538	0.101949025487256	0.485	0.314011306343865	0.0767	0.0388	0.1144	0.695	0.119	0.0826	4.219	0.00527811266859578	0.555972013993003	10	5
C0	native	Comorbidities of Asthma	True	4	3	1	0.627	2.25	0.5943	0.6739	0.276861569215392	0.433	0.332469022757097	0.1117	0.0405	0.1817	1	0.1286	0.1286	5.987	0.200785745496284	0.593274791175841	11	5
C0	native	Rheuma endpoints	True	7	5	0	0.34	2.36	0.5717	0.6443	0.262868565717141	0.425	0.335590457006713	0.1153	0.0559	0.1739	1	0.1235	0.1235	0	1	0.593274791175841	12	5
C0	native	VII Diseases of the eye and adnexa (H7_)	True	27	16.31	2	0.191	3.92	0.5002	0.5369	0.505247376311844	0.001	0.499444635896275	0.081	0.0425	0.1193	0.811	0.1012	0.0821	1.424	0.439413190308899	0.947338830584708	13	5
C0	native	Cardiometabolic endpoints	True	6	3	0	0.655	2.31	0.4956	0.0811	0.494752623688156	-0.024	0.509759698238445	-0.069	-0.1175	-0.0203	1	0.0754	-0.0754	0	1	0.947338830584708	14	5
C0	native	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	True	4	3	0	0.508	2.02	0.4533	0.5461	0.636181909045477	-0.226	0.589579251516299	0.0868	0.0098	0.1629	1	0.0869	0.0869	0	1	1	15	5
C0	native	IV Endocrine, nutritional and metabolic diseases (E4_)	True	15	9.03	0	0.335	3.69	0.4386	0.4602	0.817591204397801	-0.422	0.663422166050467	0.0409	-3e-04	0.0819	0.712	0.073	0.052	0	1	1	16	5
C0	native	IX Diseases of the circulatory system (I9_)	True	44	18.8	0	0.322	6.72	0.4239	0.229	0.945527236381809	-0.643	0.739981320210839	-0.0257	-0.0575	0.0061	0.302	0.0633	-0.0191	0	1	1	17	5
C0	native	Interstitial lung disease endpoints	True	3	2	0	0.554	1.55	0.4055	0.4231	0.696651674162919	-0.453	0.6746593838239	0.0458	-0.0159	0.1071	0.536	0.0587	0.0315	0	1	1	18	5
C0	native	VI Diseases of the nervous system (G6_)	True	22	12.21	0	0.279	4.13	0.3666	0.4821	0.981509245377311	-1.042	0.851329490548176	0.0568	0.016	0.0975	0.933	0.0694	0.0647	0	1	1	19	5
C0	native	I Certain infectious and parasitic diseases (AB1_)	True	4	3	0	0.522	2.04	0.3185	0.4026	0.892553723138431	-0.875	0.809299119865013	0.0425	-0.0346	0.1191	0.643	0.0565	0.0364	0	1	1	20	5
C0	native	XV Pregnancy, childbirth and the puerperium (O15_)	True	23	11.5	0	0.326	4.43	0.307	0.2057	0.998500749625187	-1.487	0.931458026025483	-0.0288	-0.0747	0.0173	0.411	0.0607	-0.0249	0	1	1	21	5
C0	native	II Neoplasms from hospital discharges (CD2_)	True	7	4.01	0	0.376	2.13	0.2977	0.381	0.973013493253373	-1.26	0.896211289759428	0.0323	-0.0222	0.0866	0.66	0.0506	0.0334	0	1	1	22	5
C0	native	II Neoplasms, from cancer register (ICD-O-3)	True	15	7.04	0	0.398	3.41	0.2834	0.279	0.999500249875062	-1.549	0.939301441714089	0.0035	-0.0392	0.0461	0.198	0.0444	-0.0088	0	1	1	23	5
C0	native	XII Diseases of the skin and subcutaneous tissue (L12_)	True	17	9.09	0	0.409	4.31	0.2689	0.343	1	-1.561	0.940698461023231	0.011	-0.0405	0.0625	0.519	0.0526	0.0273	0	1	1	24	5
C0	native	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	True	9	5.08	0	0.574	3.34	0.2678	0.4244	0.993503248375812	-1.308	0.904510893116102	0.0475	-0.0224	0.1169	1	0.0556	0.0556	0	1	1	25	5
C0	native	Gastrointestinal endpoints	True	9	5.07	0	0.524	3.13	0.2177	0.3149	0.999500249875062	-1.64	0.949542243544063	0.0149	-0.0447	0.0745	0.224	0.0392	0.0088	0	1	1	26	5
C0	native	VIII Diseases of the ear and mastoid process (H8_)	True	11	6.11	0	0.426	3.18	0.1973	0.3206	1	-1.928	0.973049866350922	0.0157	-0.0425	0.0738	0.504	0.0413	0.0208	0	1	1	27	5
C0	native	Alcohol related diseases	True	3	2	0	0.866	1.87	0.1552	0.3023	0.979510244877561	-1.509	0.934296489475343	0.0061	-0.0647	0.0768	0.638	0.0235	0.015	0	1	1	28	5
C0	native	Miscellaneous, not yet classified endpoints	False	5	4	0	0.469	2.41	0.6049	0.4272	0.213393303348326	0.521	0.301336462315938	0.02	-0.0266	0.0664	0.305	0.0772	0.0235	0	1	0.555972013993003		5
C0	native	Quantitative endpoints	False	3	3	0	0.443	1.89	0.643	0.3212	0.193403298350825	0.623	0.266800585055524	9e-04	-0.0422	0.0439	0.185	0.0685	-0.0126	0	1	0.555972013993003		5
C1	native	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	True	74	29.16	54	0.495	14.95	0.7226	0.7258	0.000499750124937531	1.581	0.0569464608012686	0.2975	0.2561	0.3377	1	0.3119	0.3119	3.375	4.09727578274584e-06	0.00749625187406297	1	5
C1	native	X Diseases of the respiratory system (J10_)	True	25	10.36	17	0.491	5.6	0.6686	0.6746	0.00199900049975013	1.202	0.114710678610132	0.2676	0.2235	0.3106	1	0.2978	0.2978	2.333	0.0371531426220326	0.0199900049975013	2	5
C1	native	Interstitial lung disease endpoints	True	3	2	3	0.554	1.55	0.8576	0.8576	0.0144927536231884	1.714	0.0432430586860594	0.4065	0.3381	0.4707	1	0.4143	0.4143	Inf	0.114709763960105	0.108695652173913	3	5
C1	native	I Certain infectious and parasitic diseases (AB1_)	True	4	3	4	0.522	2.04	0.7804	0.7804	0.0269865067466267	1.352	0.0881724756992183	0.3695	0.2937	0.4406	1	0.3684	0.3684	Inf	0.0554972339806985	0.124223602484472	4	5
C1	native	Asthma and related endpoints	True	10	3.05	8	0.804	2.65	0.6694	0.6717	0.0284857571214393	1.128	0.129667745437251	0.306	0.2561	0.3543	1	0.2879	0.2879	4.325	0.0444553445794707	0.124223602484472	5	5
C1	native	Psychiatric endpoints from Katri Räikkönen	True	11	4.08	9	0.724	3.23	0.664	0.6678	0.0289855072463768	1.037	0.149962592714145	0.2952	0.2423	0.3464	1	0.298	0.298	4.886	0.025578204354089	0.124223602484472	6	5
C1	native	Diabetes endpoints	True	3	2	3	0.818	1.82	0.8057	0.8057	0.0344827586206897	1.355	0.0877437000413995	0.2632	0.2084	0.3164	1	0.2677	0.2677	Inf	0.114709763960105	0.129310344827586	7	5
C1	native	Cardiometabolic endpoints	True	6	3	5	0.655	2.31	0.6796	0.6802	0.0739630184907546	0.996	0.159723892881557	0.2686	0.2186	0.3173	1	0.2557	0.2557	5.359	0.0962216550472749	0.203080278042797	8	5
C1	native	Drug purchase endpoints	True	6	4	4	0.377	2.13	0.6792	0.6874	0.0744627686156922	1.035	0.150393478074378	0.2841	0.234	0.3328	1	0.2761	0.2761	2.126	0.31851398207257	0.203080278042797	9	5
C1	native	Alcohol related diseases	True	3	2	2	0.866	1.87	0.6673	0.67	0.151424287856072	0.732	0.232039498366664	0.3064	0.2283	0.3805	1	0.2985	0.2985	2.117	0.480347136582938	0.37856071964018	10	5
C1	native	VI Diseases of the nervous system (G6_)	True	22	12.21	12	0.279	4.13	0.5431	0.4997	0.253373313343328	0.336	0.368277325937867	0.2295	0.1843	0.2738	0.776	0.2424	0.188	1.278	0.36537390935463	0.557935318055258	11	5
C1	native	V Mental and behavioural disorders (F5_)	True	31	10.44	19	0.628	6.93	0.5347	0.5257	0.260369815092454	0.246	0.402908730217684	0.2278	0.1774	0.277	0.93	0.2547	0.2368	1.725	0.10301488517714	0.557935318055258	12	5
C1	native	Neurological endpoints	True	3	3	2	0.156	1.31	0.5108	0.5351	0.465267366316842	0.056	0.47753669842583	0.2286	0.1709	0.2847	1	0.171	0.171	2.117	0.480347136582938	0.930534732633683	13	5
C1	native	IV Endocrine, nutritional and metabolic diseases (E4_)	True	15	9.03	7	0.335	3.69	0.4874	0.5033	0.573213393303348	-0.086	0.534447360900701	0.1979	0.1535	0.2416	1	0.1996	0.1996	0.92	0.661945497703549	1	14	5
C1	native	XII Diseases of the skin and subcutaneous tissue (L12_)	True	17	9.09	5	0.409	4.31	0.4848	0.4887	0.583208395802099	-0.103	0.540863717826928	0.2103	0.1545	0.2648	1	0.2443	0.2443	0.427	0.970822425494225	1	15	5
C1	native	Rheuma endpoints	True	7	5	2	0.34	2.36	0.4522	0.4571	0.677661169415292	-0.283	0.611418692473764	0.1858	0.1272	0.243	1	0.2083	0.2083	0.417	0.929867751574206	1	16	5
C1	native	IX Diseases of the circulatory system (I9_)	True	44	18.8	15	0.322	6.72	0.4475	0.4594	0.867566216891554	-0.444	0.671472594566978	0.1747	0.1405	0.2084	1	0.1738	0.1738	0.515	0.986295495872779	1	17	5
C1	native	VIII Diseases of the ear and mastoid process (H8_)	True	11	6.11	5	0.426	3.18	0.4433	0.4517	0.736131934032984	-0.361	0.640944749347361	0.2067	0.1428	0.2689	0.988	0.2305	0.2277	0.876	0.69743425305382	1	18	5
C1	native	XIV Diseases of the genitourinary system (N14_)	True	43	18.87	21	0.361	7.45	0.4297	0.4351	0.939030484757621	-0.558	0.711677804159042	0.1796	0.1345	0.2239	0.971	0.2077	0.2018	1.006	0.555009720747032	1	19	5
C1	native	XI Diseases of the digestive system (K11_)	True	43	23.19	17	0.256	6.68	0.425	0.4357	0.950024987506247	-0.63	0.735594636573757	0.1736	0.1338	0.2128	0.99	0.1989	0.1969	0.665	0.922203635897891	1	20	5
C1	native	XV Pregnancy, childbirth and the puerperium (O15_)	True	23	11.5	7	0.326	4.43	0.3912	0.4095	0.964517741129435	-0.838	0.799000610698469	0.1937	0.1414	0.2449	1	0.2071	0.2071	0.445	0.979027677422351	1	21	5
C1	native	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	True	9	5.08	3	0.574	3.34	0.3281	0.342	0.95752123938031	-0.968	0.833464725697733	0.1573	0.0805	0.2322	0.979	0.174	0.1704	0.521	0.898687585023639	1	22	5
C1	native	II Neoplasms from hospital discharges (CD2_)	True	7	4.01	1	0.376	2.13	0.3012	0.3163	0.971014492753623	-1.238	0.892227923843503	0.1162	0.058	0.1737	1	0.1556	0.1556	0.172	0.991012388132773	1	23	5
C1	native	Comorbidities of Asthma	True	4	3	1	0.627	2.25	0.2911	0.324	0.924037981009495	-0.959	0.831309330941503	0.1348	0.0537	0.2142	0.983	0.1287	0.1265	0.349	0.931494609553626	1	24	5
C1	native	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	True	4	3	1	0.508	2.02	0.2414	0.2718	0.95952023988006	-1.255	0.895331672655084	0.1142	0.0299	0.197	0.958	0.117	0.1121	0.349	0.931494609553626	1	25	5
C1	native	Gastrointestinal endpoints	True	9	5.07	1	0.524	3.13	0.2215	0.2482	0.998500749625187	-1.618	0.947162403520908	0.0958	0.0302	0.1605	0.978	0.1056	0.1032	0.128	0.997702328147661	1	26	5
C1	native	II Neoplasms, from cancer register (ICD-O-3)	True	15	7.04	1	0.398	3.41	0.1949	0.0809	1	-2.182	0.985443836625342	-0.0431	-0.0853	-8e-04	0.192	0.0781	-0.015	0.071	0.999963432234739	1	27	5
C1	native	VII Diseases of the eye and adnexa (H7_)	True	27	16.31	0	0.191	3.92	0.1333	0.1338	1	-3.239	0.999399624377032	0.0337	-0.0076	0.0748	0.558	0.0733	0.0409	0	1	1	28	5
C1	native	Miscellaneous, not yet classified endpoints	False	5	4	5	0.469	2.41	0.8825	0.8825	0.000499750124937531	1.899	0.0288063271981861	0.4343	0.3781	0.4873	1	0.4381	0.4381	Inf	0.0267917681286131	0.00749625187406297		5
C1	native	Quantitative endpoints	False	3	3	2	0.443	1.89	0.7402	0.5972	0.0734632683658171	1.045	0.147928128869559	0.1286	0.0832	0.1734	0.675	0.2025	0.1367	2.117	0.480347136582938	0.203080278042797		5
C2_sub0	native	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	True	74	29.16	61	0.495	14.95	0.6918	0.3012	0.000499750124937531	1.363	0.08649796981949	-0.2916	-0.3172	-0.2656	1	0.3116	-0.3116	4.09	1.14290713076779e-06	0.00749625187406297	1	5
C2_sub0	native	X Diseases of the respiratory system (J10_)	True	25	10.36	19	0.491	5.6	0.6563	0.3389	0.00599700149925037	1.114	0.132709368646031	-0.2754	-0.3021	-0.2482	1	0.2954	-0.2954	2.41	0.0429098720838823	0.0599700149925037	2	5
C2_sub0	native	Interstitial lung disease endpoints	True	3	2	3	0.554	1.55	0.8603	0.1397	0.0114942528735632	1.727	0.0420686000967008	-0.3844	-0.4242	-0.3431	1	0.3891	-0.3891	Inf	0.191712100560351	0.0862068965517242	3	5
C2_sub0	native	Diabetes endpoints	True	3	2	3	0.818	1.82	0.8441	0.1559	0.0184907546226887	1.525	0.0635983860017682	-0.2752	-0.3069	-0.2429	1	0.2815	-0.2815	Inf	0.191712100560351	0.110944527736132	4	5
C2_sub0	native	Psychiatric endpoints from Katri Räikkönen	True	11	4.08	9	0.724	3.23	0.6646	0.3275	0.0309845077461269	1.04	0.149137484344468	-0.3099	-0.3403	-0.2789	1	0.2979	-0.2979	3.367	0.0892024998430606	0.154922538730635	5	5
C2_sub0	native	Asthma and related endpoints	True	10	3.05	8	0.804	2.65	0.6649	0.3316	0.0369815092453773	1.098	0.136127548159429	-0.2903	-0.3195	-0.2605	1	0.2827	-0.2827	2.982	0.131123825240016	0.158492182480188	6	5
C2_sub0	native	Drug purchase endpoints	True	6	4	4	0.377	2.13	0.6965	0.2943	0.0464767616191904	1.135	0.128251682851137	-0.2996	-0.3293	-0.2693	0.983	0.2855	-0.2806	1.47	0.497437239634452	0.174287856071964	7	5
C2_sub0	native	Alcohol related diseases	True	3	2	3	0.866	1.87	0.7544	0.2449	0.0769615192403798	1.113	0.132858260232185	-0.3937	-0.4373	-0.3483	1	0.3705	-0.3705	Inf	0.191712100560351	0.232383808095952	8	5
C2_sub0	native	I Certain infectious and parasitic diseases (AB1_)	True	4	3	4	0.522	2.04	0.6881	0.3114	0.106446776611694	0.907	0.182176520984216	-0.3255	-0.3716	-0.2778	1	0.329	-0.329	Inf	0.110215053763441	0.266116941529235	9	5
C2_sub0	native	Cardiometabolic endpoints	True	6	3	5	0.655	2.31	0.6534	0.3425	0.100949525237381	0.851	0.197474378451996	-0.2757	-0.3074	-0.2435	1	0.2581	-0.2581	3.706	0.198289493773038	0.266116941529235	10	5
C2_sub0	native	IV Endocrine, nutritional and metabolic diseases (E4_)	True	15	9.03	9	0.335	3.69	0.5445	0.4411	0.273863068465767	0.306	0.379834591730972	-0.2281	-0.2546	-0.2011	1	0.2286	-0.2286	1.101	0.539285161329956	0.598629256800171	11	5
C2_sub0	native	XV Pregnancy, childbirth and the puerperium (O15_)	True	23	11.5	19	0.326	4.43	0.5332	0.4612	0.27936031984008	0.256	0.399053360393238	-0.2803	-0.3115	-0.2485	1	0.2936	-0.2936	3.651	0.00966359262939872	0.598629256800171	12	5
C2_sub0	native	V Mental and behavioural disorders (F5_)	True	31	10.44	20	0.628	6.93	0.5062	0.4885	0.467766116941529	0.044	0.482583899131033	-0.2285	-0.2583	-0.1983	0.941	0.2404	-0.2262	1.355	0.276356235756293	0.935532233883059	13	5
C2_sub0	native	VI Diseases of the nervous system (G6_)	True	22	12.21	12	0.279	4.13	0.4927	0.5137	0.569215392303848	-0.057	0.522654710075208	-0.2202	-0.247	-0.1931	0.88	0.2265	-0.1993	0.873	0.704667344188516	1	14	5
C2_sub0	native	IX Diseases of the circulatory system (I9_)	True	44	18.8	18	0.322	6.72	0.4746	0.5116	0.711144427786107	-0.215	0.584948950222741	-0.1853	-0.2053	-0.1652	1	0.189	-0.189	0.474	0.994017638896292	1	15	5
C2_sub0	native	Neurological endpoints	True	3	3	0	0.156	1.31	0.4534	0.5297	0.605697151424288	-0.243	0.595979106371212	-0.1801	-0.2132	-0.1467	1	0.1571	-0.1571	0	1	1	16	5
C2_sub0	native	XIV Diseases of the genitourinary system (N14_)	True	43	18.87	24	0.361	7.45	0.4466	0.547	0.864067966016992	-0.424	0.664220602383857	-0.1899	-0.2165	-0.163	0.973	0.2224	-0.2163	0.917	0.668226434746454	1	17	5
C2_sub0	native	XII Diseases of the skin and subcutaneous tissue (L12_)	True	17	9.09	12	0.409	4.31	0.4445	0.5455	0.76311844077961	-0.375	0.646116675839601	-0.2178	-0.2519	-0.1831	1	0.2314	-0.2314	1.789	0.201673621963381	1	18	5
C2_sub0	native	XI Diseases of the digestive system (K11_)	True	43	23.19	22	0.256	6.68	0.4278	0.5672	0.932533733133433	-0.606	0.727801481250393	-0.1786	-0.2032	-0.1539	0.946	0.2114	-0.2	0.747	0.858858977563785	1	19	5
C2_sub0	native	Rheuma endpoints	True	7	5	3	0.34	2.36	0.3904	0.6006	0.841579210394803	-0.649	0.741789379564385	-0.1735	-0.2092	-0.1373	1	0.194	-0.194	0.544	0.881930321671603	1	20	5
C2_sub0	native	Comorbidities of Asthma	True	4	3	1	0.627	2.25	0.3174	0.643	0.887056471764118	-0.838	0.799060158527607	-0.1531	-0.1983	-0.1073	1	0.1335	-0.1335	0.241	0.968650613357565	1	21	5
C2_sub0	native	VIII Diseases of the ear and mastoid process (H8_)	True	11	6.11	5	0.426	3.18	0.3165	0.6796	0.976011994002999	-1.169	0.87874465156295	-0.1249	-0.1606	-0.0889	0.897	0.1712	-0.1535	0.603	0.87301353497648	1	22	5
C2_sub0	native	II Neoplasms from hospital discharges (CD2_)	True	7	4.01	2	0.376	2.13	0.3082	0.6752	0.96551724137931	-1.195	0.883933325402674	-0.141	-0.1766	-0.1051	1	0.1658	-0.1658	0.288	0.975399834471845	1	23	5
C2_sub0	native	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	True	4	3	1	0.508	2.02	0.3073	0.6547	0.897551224387806	-0.935	0.825206270007746	-0.1571	-0.207	-0.1064	1	0.1567	-0.1567	0.241	0.968650613357565	1	24	5
C2_sub0	native	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	True	9	5.08	4	0.574	3.34	0.2753	0.7204	0.987006496751624	-1.265	0.897132990464337	-0.1201	-0.164	-0.0758	0.894	0.1545	-0.1381	0.58	0.875519189236096	1	25	5
C2_sub0	native	Gastrointestinal endpoints	True	9	5.07	2	0.524	3.13	0.2457	0.7254	0.99400299850075	-1.478	0.930257443930708	-0.1368	-0.1802	-0.0929	1	0.1375	-0.1375	0.204	0.994649392658079	1	26	5
C2_sub0	native	II Neoplasms, from cancer register (ICD-O-3)	True	15	7.04	1	0.398	3.41	0.1704	0.9131	1	-2.357	0.990789206282364	0.053	0.0267	0.0792	0.31	0.0728	0.0225	0.049	0.99999818750597	1	27	5
C2_sub0	native	VII Diseases of the eye and adnexa (H7_)	True	27	16.31	1	0.191	3.92	0.152	0.8998	1	-3.074	0.998943027603472	0.0023	-0.022	0.0265	0.105	0.086	0.0091	0.025	0.999999999971679	1	28	5
C2_sub0	native	Miscellaneous, not yet classified endpoints	False	5	4	5	0.469	2.41	0.876	0.1236	0.000499750124937531	1.866	0.0309961457746497	-0.4015	-0.4354	-0.3665	1	0.4136	-0.4136	Inf	0.0632674649392571	0.00749625187406297		5
C2_sub0	native	Quantitative endpoints	False	3	3	1	0.443	1.89	0.7537	0.4642	0.0774612693653173	1.104	0.134777285727281	-0.1032	-0.131	-0.0752	0.429	0.2009	-0.0861	0.364	0.925185521732546	0.232383808095952		5
C2_sub1	native	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	True	74	29.16	28	0.495	14.95	0.7125	0.278	0.000499750124937531	1.509	0.0656201425706172	-0.2355	-0.2943	-0.1749	1	0.2452	-0.2452	4.87	9.65927284046928e-08	0.0149925037481259	1	5
C2_sub1	native	Interstitial lung disease endpoints	True	3	2	3	0.554	1.55	0.9001	0.0999	0.00599700149925037	1.918	0.0275555529279481	-0.3193	-0.4177	-0.2136	1	0.3268	-0.3268	Inf	0.0033202637132669	0.072463768115942	2	5
C2_sub1	native	Diabetes endpoints	True	3	2	2	0.818	1.82	0.89	0.11	0.00749625187406297	1.729	0.0419388697998152	-0.2346	-0.3171	-0.1485	1	0.2614	-0.2614	11.534	0.0609018234529366	0.072463768115942	3	5
C2_sub1	native	I Certain infectious and parasitic diseases (AB1_)	True	4	3	2	0.522	2.04	0.8058	0.1937	0.0144927536231884	1.474	0.0701942521377137	-0.3237	-0.4336	-0.2042	1	0.3262	-0.3262	5.753	0.109974367279659	0.072463768115942	4	5
C2_sub1	native	Drug purchase endpoints	True	6	4	3	0.377	2.13	0.7502	0.2563	0.0144927536231884	1.444	0.0743224211754898	-0.2316	-0.3021	-0.1586	0.945	0.2375	-0.2245	5.819	0.0470384393553165	0.072463768115942	5	5
C2_sub1	native	Cardiometabolic endpoints	True	6	3	2	0.655	2.31	0.6965	0.3004	0.0454772613693153	1.09	0.137923812790064	-0.2163	-0.2977	-0.1317	1	0.2233	-0.2233	2.863	0.225054779141317	0.151590871231051	6	5
C2_sub1	native	Gastrointestinal endpoints	True	9	5.07	1	0.524	3.13	0.6664	0.3322	0.0409795102448776	0.967	0.166756836344639	-0.264	-0.3641	-0.1579	1	0.2769	-0.2769	0.699	0.773565134268342	0.151590871231051	7	5
C2_sub1	native	X Diseases of the respiratory system (J10_)	True	25	10.36	2	0.491	5.6	0.5909	0.4012	0.0654672663668166	0.648	0.258481772612642	-0.1827	-0.2476	-0.1163	1	0.2055	-0.2055	0.475	0.914436237657452	0.19640179910045	8	5
C2_sub1	native	Alcohol related diseases	True	3	2	1	0.866	1.87	0.7233	0.2753	0.102448775612194	0.977	0.16424008656109	-0.2337	-0.337	-0.1249	1	0.2358	-0.2358	2.838	0.388494210620517	0.27940575166962	9	5
C2_sub1	native	Asthma and related endpoints	True	10	3.05	0	0.804	2.65	0.5669	0.4259	0.240379810094953	0.446	0.327901080114358	-0.2037	-0.2812	-0.1236	1	0.2013	-0.2013	0	1	0.596487470550439	10	5
C2_sub1	native	XV Pregnancy, childbirth and the puerperium (O15_)	True	23	11.5	5	0.326	4.43	0.5392	0.4504	0.271864067966017	0.302	0.381429432867467	-0.2083	-0.2794	-0.135	0.947	0.2193	-0.2077	1.603	0.256824215542918	0.596487470550439	11	5
C2_sub1	native	XI Diseases of the digestive system (K11_)	True	43	23.19	6	0.256	6.68	0.5261	0.4589	0.278360819590205	0.219	0.413225468450003	-0.1824	-0.2413	-0.122	0.972	0.1933	-0.1878	0.905	0.65681553933911	0.596487470550439	12	5
C2_sub1	native	IX Diseases of the circulatory system (I9_)	True	44	18.8	2	0.322	6.72	0.4719	0.5061	0.730634682658671	-0.237	0.593853697290843	-0.1511	-0.2029	-0.0985	0.963	0.145	-0.1396	0.248	0.994939619436818	1	13	5
C2_sub1	native	XIV Diseases of the genitourinary system (N14_)	True	43	18.87	3	0.361	7.45	0.4693	0.5182	0.737131434282859	-0.244	0.596443222932963	-0.1635	-0.2279	-0.0977	0.965	0.175	-0.1689	0.398	0.972459481274384	1	14	5
C2_sub1	native	Rheuma endpoints	True	7	5	1	0.34	2.36	0.4569	0.5204	0.633183408295852	-0.255	0.600795612470465	-0.1434	-0.2302	-0.0543	0.969	0.1778	-0.1724	0.937	0.684208962353981	1	15	5
C2_sub1	native	VI Diseases of the nervous system (G6_)	True	22	12.21	4	0.279	4.13	0.4507	0.5604	0.770614692653673	-0.385	0.64988620732822	-0.1617	-0.2274	-0.0945	0.767	0.1656	-0.127	1.264	0.430517981209521	1	16	5
C2_sub1	native	Comorbidities of Asthma	True	4	3	0	0.627	2.25	0.4503	0.5345	0.617191404297851	-0.228	0.590252843078746	-0.1734	-0.2891	-0.0528	1	0.1649	-0.1649	0	1	1	17	5
C2_sub1	native	IV Endocrine, nutritional and metabolic diseases (E4_)	True	15	9.03	2	0.335	3.69	0.4463	0.5703	0.735132433783108	-0.369	0.643793896268907	-0.1258	-0.1906	-0.0599	0.774	0.1537	-0.1189	0.862	0.689141730777934	1	18	5
C2_sub1	native	Psychiatric endpoints from Katri Räikkönen	True	11	4.08	0	0.724	3.23	0.4362	0.5574	0.775112443778111	-0.403	0.656545809478672	-0.1338	-0.2059	-0.0603	0.91	0.134	-0.122	0	1	1	19	5
C2_sub1	native	XII Diseases of the skin and subcutaneous tissue (L12_)	True	17	9.09	0	0.409	4.31	0.4107	0.5718	0.888055972013993	-0.603	0.726827829635527	-0.1522	-0.2344	-0.068	0.921	0.1618	-0.149	0	1	1	20	5
C2_sub1	native	Neurological endpoints	True	3	3	0	0.156	1.31	0.4062	0.5628	0.711644177911045	-0.489	0.687730326541982	-0.1282	-0.2094	-0.0451	1	0.1117	-0.1117	0	1	1	21	5
C2_sub1	native	V Mental and behavioural disorders (F5_)	True	31	10.44	1	0.628	6.93	0.3919	0.6153	0.977511244377811	-0.766	0.778288396907258	-0.115	-0.1844	-0.0444	0.784	0.1463	-0.1146	0.177	0.994727278940963	1	22	5
C2_sub1	native	VIII Diseases of the ear and mastoid process (H8_)	True	11	6.11	1	0.426	3.18	0.3775	0.6205	0.924037981009495	-0.78	0.782406840792622	-0.1135	-0.1996	-0.0256	0.692	0.1392	-0.0963	0.557	0.83787806319455	1	23	5
C2_sub1	native	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	True	4	3	0	0.508	2.02	0.3702	0.5847	0.805097451274363	-0.63	0.735704172492594	-0.1341	-0.251	-0.0135	1	0.146	-0.146	0	1	1	24	5
C2_sub1	native	II Neoplasms from hospital discharges (CD2_)	True	7	4.01	0	0.376	2.13	0.2117	0.7414	0.9960019990005	-1.796	0.963749086756053	-0.0669	-0.1588	0.0262	0.849	0.1014	-0.0861	0	1	1	25	5
C2_sub1	native	II Neoplasms, from cancer register (ICD-O-3)	True	15	7.04	0	0.398	3.41	0.2054	0.9203	1	-2.107	0.982432118964255	0.0439	-0.0215	0.109	0.654	0.0797	0.0521	0	1	1	26	5
C2_sub1	native	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	True	9	5.08	0	0.574	3.34	0.1867	0.7593	1	-1.764	0.961142469465268	-0.064	-0.1681	0.0415	0.88	0.0751	-0.0661	0	1	1	27	5
C2_sub1	native	VII Diseases of the eye and adnexa (H7_)	True	27	16.31	0	0.191	3.92	0.1816	0.8872	1	-2.812	0.997538469725676	0.0211	-0.0377	0.0798	0.263	0.0795	0.0209	0	1	1	28	5
C2_sub1	native	Miscellaneous, not yet classified endpoints	False	5	4	3	0.469	2.41	0.8114	0.1858	0.0104947526236882	1.546	0.0611078155616027	-0.2443	-0.3188	-0.1668	1	0.2575	-0.2575	8.75	0.0263619193801724	0.072463768115942		5
C2_sub1	native	Quantitative endpoints	False	3	3	1	0.443	1.89	0.7955	0.4069	0.04047976011994	1.286	0.099196034753116	-0.0785	-0.1443	-0.0121	0.573	0.1694	-0.0971	2.838	0.388494210620517	0.151590871231051		5
C3	native	Alcohol related diseases	True	3	2	3	0.866	1.87	0.9622	0.9622	0.000499750124937531	2.022	0.0215747389891278	0.3739	0.2981	0.445	1	0.3646	0.3646	Inf	0.00102398358872689	0.00299850074962519	1	5
C3	native	Psychiatric endpoints from Katri Räikkönen	True	11	4.08	10	0.724	3.23	0.9605	0.9607	0.000499750124937531	2.91	0.00180698533267385	0.347	0.2961	0.396	1	0.345	0.345	108.537	5.61100407926591e-10	0.00299850074962519	2	5
